J-Ks,J-Ks_err,H-Ks,H-Ks_err,J-H,J-H_err,M_calibrated_K=MAG_APER_K+26.445934±0.0033441332,M_calibrated_err_K,M_calibrated_J=MAG_APER_J+27.93667±0.0224088083,M_calibrated_err_J,M_calibrated_H,M_calibrated_err_H,NUMBER_K,X_WORLD_K,Y_WORLD_K,X_IMAGE_K,Y_IMAGE_K,MAG_ISO_K,MAGERR_ISO_K,MAG_ISOCOR_K,MAGERR_ISOCOR_K,MAG_APER_K,MAGERR_APER_K,MAG_AUTO_K,MAGERR_AUTO_K,MAG_BEST_K,MAGERR_BEST_K,ISOAREA_IMAGE_K,THETA_IMAGE_K,ELONGATION_K,CLASS_STAR_K,NUMBER_J,X_WORLD_J,Y_WORLD_J,X_IMAGE_J,Y_IMAGE_J,MAG_ISO_J,MAGERR_ISO_J,MAG_ISOCOR_J,MAGERR_ISOCOR_J,MAG_APER_J,MAGERR_APER_J,MAG_AUTO_J,MAGERR_AUTO_J,MAG_BEST_J,MAGERR_BEST_J,ISOAREA_IMAGE_J,THETA_IMAGE_J,ELONGATION_J,CLASS_STAR_J,NUMBER_H,X_WORLD_H,Y_WORLD_H,X_IMAGE_H,Y_IMAGE_H,MAG_ISO_H,MAGERR_ISO_H,MAG_ISOCOR_H,MAGERR_ISOCOR_H,MAG_APER_H,MAGERR_APER_H,MAG_AUTO_H,MAGERR_AUTO_H,MAG_BEST_H,MAGERR_BEST_H,ISOAREA_IMAGE_H,THETA_IMAGE_H,ELONGATION_H,CLASS_STAR_H
5.4561014,10.5358144149,,,,,20.179038,0.2325864623,25.6351394,10.5332468367,,,378,158.3189723532,59.149773747,67.631546,518.41095,-5.9472966,0.0854611,-6.2939305,0.08601388,-6.266896,0.23256242,-6.2095394,0.12135879,-6.2095394,0.12135879,32,-43.644066,1.0825375,0.77617383,378,158.3190003653,59.1497634853,67.631546,518.41095,-4.2090473,0.4642081,-7.404665,0.050297197,-2.3015306,10.533223,-4.9134326,0.46190473,-4.9134326,0.46190473,8,-43.644066,1.0825375,0.45695144,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,379,158.1858589501,59.1498101216,1043.5864,518.0778,-4.860227,0.14132854,-5.2107983,0.14215358,99,99,-5.291345,0.15318032,-5.291345,0.15318032,12,57.9713,1.1334863,0.62589604,379,158.1858067895,59.1497768071,1043.5864,518.0778,99,99,99,99,99,99,99,99,99,99,0,57.9713,1.1334863,0.019272702,,,,,,,,,,,,,,,,,,,
-102.728229,99.0016548133,,,,,125.445934,99.0000000565,22.717705,0.572402476,,,380,158.3276947883,59.1489746438,3.6579823,507.1096,-6.182093,0.058228746,-6.2839613,0.058915477,99,99,-5.3865085,0.16404328,-6.2839613,0.058915477,15,52.226208,1.3725632,0.92696863,380,158.3277285833,59.1489654095,3.6579823,507.1096,-3.9073853,0.4798181,-7.103003,0.053111117,-5.218965,0.57196367,-4.3220587,0.5031482,-7.103003,0.053111117,10,52.226208,1.3725632,0.36381188,,,,,,,,,,,,,,,,,,,
3.2976164,0.2518024601,,,,,18.257376,0.0413536613,21.5549924,0.2483834809,,,381,158.325771941,59.149330762,17.76619,512.1732,-8.570704,0.020929541,-8.713162,0.021255868,-8.188558,0.041218225,-8.333921,0.035710968,-8.713162,0.021255868,154,-1.5736674,2.3887534,0.9817513,381,158.3258043426,59.1493214098,17.76619,512.1732,-6.1690254,0.19876927,-9.364643,0.021364847,-6.3816776,0.24737057,-6.8090453,0.1644964,-9.364643,0.021364847,75,-1.5736674,2.3887534,0.0013529974,,,,,,,,,,,,,,,,,,,
-102.966014,99.0011132927,,,,,125.445934,99.0000000565,22.47992,0.4694912309,,,382,158.3276110864,59.1495707816,4.288733,515.6317,-6.9402275,0.041252103,-7.0441027,0.041747905,99,99,-6.7582498,0.06341307,-7.0441027,0.041747905,39,-44.910522,2.2331564,0.9694999,382,158.3276444386,59.1495618923,4.288733,515.6317,99,99,99,99,-5.45675,0.46895614,-2.4516997,3.6707442,99,99,5,-44.910522,2.2331564,0.3576992,,,,,,,,,,,,,,,,,,,
3.06017,1.0443467115,,,,,20.042588,0.2053239449,23.102758,1.0239639307,,,383,158.243962913,59.1494743227,617.579,513.4097,-6.289085,0.065918714,-6.506861,0.06709326,-6.403346,0.20529671,-6.380514,0.08853665,-6.380514,0.08853665,35,-70.89677,1.1632237,0.9304962,383,158.2439459407,59.149450888,617.579,513.4097,-5.732866,0.12235087,-6.3307986,0.10844587,-4.833912,1.0237187,-5.884618,0.1607174,-5.884618,0.1607174,31,-70.89677,1.1632237,0.20583914,,,,,,,,,,,,,,,,,,,
-99.3192614,100.16404699,,,,,125.445934,99.0000000565,26.1266726,15.2261714899,,,384,158.1822909031,59.1493569413,1069.7476,511.60233,-5.357568,0.10727592,-5.6402154,0.10882334,99,99,-5.264456,0.18407565,-5.6402154,0.10882334,16,-56.6842,1.4125339,0.71278566,384,158.1822368954,59.1493227341,1069.7476,511.60233,1.511096,64.16737,-1.6845217,6.6644144,-1.8099974,15.226155,0.49686843,42.439053,-1.6845217,6.6644144,0,-56.6842,1.4125339,0.04775741,,,,,,,,,,,,,,,,,,,
-99.2093407,100.165493219,,,,,125.445934,99.0000000565,26.2365933,15.2356824796,,,385,158.1817281759,59.1492519948,1073.8737,510.1026,-5.297248,0.09380123,-5.4351373,0.09523158,99,99,-5.8922005,0.08449718,-5.4351373,0.09523158,9,73.2564,1.5315403,0.67283005,385,158.181673899,59.1492176266,1073.8737,510.1026,1.7819147,65.10243,-1.413703,6.7615457,-1.7000767,15.235666,0.6837504,38.66502,-1.413703,6.7615457,0,73.2564,1.5315403,0.04746596,,,,,,,,,,,,,,,,,,,
107.8514905,99.0000400883,,,,,19.0851795,0.086228311,126.93667,99.0000025361,,,386,158.1855206565,59.1490332219,1046.0681,506.9703,-8.239391,0.01721466,-8.268234,0.017253317,-7.3607545,0.08616344,-8.183657,0.020411767,-8.268234,0.017253317,34,-58.581974,1.1928358,0.93313825,386,158.1854688054,59.1489993804,1046.0681,506.9703,99,99,99,99,99,99,99,99,99,99,0,-58.581974,1.1928358,0.019272702,,,,,,,,,,,,,,,,,,,
0.5088763,1.1284018107,,,,,21.7880647,1.0170004982,22.296941,0.4888769099,,,387,158.3216527064,59.1489428229,47.957165,506.56793,-5.970221,0.07673358,-6.1929703,0.07809417,-4.6578693,1.016995,-5.477354,0.14174956,-5.477354,0.14174956,8,-2.3080237,1.6436816,0.6449811,387,158.3216828807,59.1489325241,47.957165,506.56793,-2.0932562,2.9058394,-5.2888737,0.30222148,-5.639729,0.48836306,-4.4826374,0.40526333,-4.4826374,0.40526333,5,-2.3080237,1.6436816,0.35588178,,,,,,,,,,,,,,,,,,,
2.3533668,0.2357780997,,,,,19.0673882,0.0848650239,21.420755,0.2199755442,,,388,158.300391134,59.1487030485,203.84,502.86655,-7.3778143,0.035461687,-7.5071983,0.035977673,-7.3785458,0.08479911,-7.4645157,0.04379733,-7.4645157,0.04379733,79,64.9785,1.142172,0.9768255,388,158.3004086544,59.1486889253,203.84,502.86655,-6.008711,0.13179651,-8.6617565,0.02689582,-6.515915,0.21883118,-6.262292,0.1471479,-6.262292,0.1471479,44,64.9785,1.142172,0.22167097,,,,,,,,,,,,,,,,,,,
-99.3384875,100.1549572932,,,,,125.445934,99.0000000565,26.1074465,15.166260555,,,389,158.1823854397,59.1506224027,1069.0513,529.6953,-7.2063217,0.036346495,-7.3083653,0.036775876,99,99,-6.134018,0.13441701,-6.134018,0.13441701,38,-35.35133,1.8699347,0.9719247,389,158.1823306534,59.1505889745,1069.0513,529.6953,0.4774809,42.896347,-2.7181368,4.4552035,-1.8292235,15.166244,-0.5886975,25.545914,-0.5886975,25.545914,0,-35.35133,1.8699347,0.04760087,,,,,,,,,,,,,,,,,,,
107.055514,99.00016123,,,,,19.881156,0.1772608474,126.93667,99.0000025361,,,390,158.1867060465,59.1486347718,1037.3776,501.27237,-7.4694767,0.028264992,-7.5265718,0.028435815,-6.564778,0.1772293,-7.069927,0.049404643,-7.5265718,0.028435815,33,1.1312914,1.261216,0.9580688,390,158.1866551714,59.1486008961,1037.3776,501.27237,99,99,99,99,99,99,99,99,99,99,0,1.1312914,1.261216,0.019272702,,,,,,,,,,,,,,,,,,,
2.509326,0.3156836354,,,,,19.2509796,0.1001134983,21.7603056,0.2993884519,,,391,158.2367358667,59.1485549993,670.558,500.22885,-7.0846133,0.042578872,-7.244096,0.043288533,-7.1949544,0.10005763,-7.1985555,0.052530624,-7.1985555,0.052530624,69,-76.180016,1.1071254,0.96880364,391,158.2367151498,59.1485297573,670.558,500.22885,-6.0308294,0.12097885,-7.28175,0.074784055,-6.1763644,0.29854864,-6.254765,0.14087705,-6.254765,0.14087705,43,-76.180016,1.1071254,0.10837718,,,,,,,,,,,,,,,,,,,
-102.167636,99.0066777428,,,,,125.445934,99.0000000565,23.278298,1.1498810714,,,392,158.3266409914,59.1484840502,11.370401,500.07986,-5.2894936,0.10118892,-5.478716,0.10298519,99,99,-5.869334,0.09695135,-5.478716,0.10298519,11,80.01424,2.0701027,0.73852086,392,158.326674474,59.1484743379,11.370401,500.07986,99,99,99,99,-4.658372,1.1496627,99,99,99,99,3,80.01424,2.0701027,0.36182815,,,,,,,,,,,,,,,,,,,
-99.1993905,100.2888610878,,,,,125.445934,99.0000000565,26.2465435,16.0267166662,,,393,158.1819358135,59.1480068084,1072.3545,492.2991,-6.224215,0.06840706,-6.4490633,0.06961691,99,99,-6.327112,0.097922124,-6.327112,0.097922124,27,77.6096,2.6234114,0.95471686,393,158.1818824835,59.1479717258,1072.3545,492.2991,0.68280613,41.874302,-2.5128114,4.349063,-1.6901265,16.026701,-0.44340894,24.965382,-0.44340894,24.965382,0,77.6096,2.6234114,0.047512572,,,,,,,,,,,,,,,,,,,
106.493799,99.0004451369,,,,,20.442871,0.2960323291,126.93667,99.0000025361,,,394,158.2299561676,59.1483073931,720.26495,496.6594,-5.66332,0.093417495,-5.9491787,0.09473762,-6.003063,0.29601344,-5.844553,0.11880014,-5.844553,0.11880014,22,-75.67421,1.1411357,0.68956155,394,158.2299315332,59.148280826,720.26495,496.6594,99,99,99,99,99,99,99,99,99,99,5,-75.67421,1.1411357,0.35149118,,,,,,,,,,,,,,,,,,,
1.8339334,1.1464100539,,,,,21.4271066,0.6016131644,23.26104,0.9758676202,,,395,158.3275350447,59.1478172647,4.796117,490.5595,-7.557156,0.031848956,-7.673236,0.032272834,-5.0188274,0.60160387,-6.154934,0.1582959,-7.673236,0.032272834,64,77.669754,2.277487,0.98195714,395,158.3275695049,59.147807305,4.796117,490.5595,-2.5258439,3.3086734,-5.7214613,0.34376407,-4.67563,0.9756103,-4.852185,0.6124269,-5.7214613,0.34376407,20,77.669754,2.277487,0.39207998,,,,,,,,,,,,,,,,,,,
0.7217403,0.3666800808,,,,,20.5138637,0.3159169201,21.235604,0.1861472032,,,396,158.3210237528,59.14801547,52.543385,493.3002,-6.1381993,0.068903945,-6.3329825,0.07013318,-5.9320703,0.31589922,-6.0420785,0.11299394,-6.3329825,0.07013318,18,38.265846,1.5724182,0.81323975,396,158.3210541584,59.1480045034,52.543385,493.3002,-3.6082876,0.7491564,-6.8039055,0.07931014,-6.701066,0.18479347,-5.2237277,0.27590895,-6.8039055,0.07931014,9,38.265846,1.5724182,0.35251397,,,,,,,,,,,,,,,,,,,
106.5564837,99.0003971468,,,,,20.3801863,0.2795229348,126.93667,99.0000025361,,,397,158.3225714895,59.1478920135,41.191788,491.5568,-6.4797583,0.06571307,-6.799213,0.06639537,-6.0657477,0.27950293,-6.5760417,0.09432829,-6.799213,0.06639537,39,-30.902763,1.3798529,0.7582568,397,158.3226029091,59.1478812401,41.191788,491.5568,-3.3853228,1.2278128,-6.5809402,0.12803334,99,99,99,99,-6.5809402,0.12803334,18,-30.902763,1.3798529,0.47491828,,,,,,,,,,,,,,,,,,,
106.671094,99.0003227657,,,,,20.265576,0.2518046071,126.93667,99.0000025361,,,398,158.3236213256,59.1479692057,33.496372,492.67535,-6.2013583,0.07030411,-6.443771,0.0715066,-6.180358,0.2517824,-6.486548,0.08880496,-6.443771,0.0715066,24,-12.597545,2.43197,0.90518147,398,158.3236533271,59.1479586605,33.496372,492.67535,99,99,99,99,99,99,99,99,99,99,6,-12.597545,2.43197,0.46741277,,,,,,,,,,,,,,,,,,,
10.6557847,260.0206656638,,,,,18.4605476,0.0494290538,29.1163323,260.0206609656,,,399,158.1840600229,59.1477235212,1056.7802,488.2462,-8.351905,0.016805863,-8.385139,0.016852917,-7.9853864,0.0493158,-8.3242655,0.01948647,-8.3242655,0.01948647,49,8.6012,1.2812316,0.998999,399,158.1840081576,59.1476886368,1056.7802,488.2462,3.325694,675.38635,0.13007645,70.145226,1.1796623,260.02066,3.5732327,1057.2524,3.5732327,1057.2524,0,8.6012,1.2812316,0.050245237,,,,,,,,,,,,,,,,,,,
0.833908,0.3542936667,,,,,20.4453957,0.2967169655,21.2793037,0.1936053838,,,400,158.2428408924,59.1477626788,625.78754,488.9312,-5.644676,0.09846305,-5.994995,0.09904187,-6.0005383,0.29669812,-6.2855525,0.13322392,-6.2855525,0.13322392,27,83.38467,1.3304887,0.576644,400,158.2428243731,59.1477380178,625.78754,488.9312,-5.290036,0.15494207,-5.9971323,0.13108231,-6.6573663,0.19230416,-6.353416,0.14732634,-6.353416,0.14732634,20,83.38467,1.3304887,0.5344605,,,,,,,,,,,,,,,,,,,
2.0529254,0.440515184,,,,,20.006225,0.1986333324,22.0591504,0.3931900642,,,401,158.2802387726,59.1477342721,351.57886,488.80228,-6.2877994,0.06757205,-6.5303984,0.06872725,-6.439709,0.19860518,-6.427459,0.08626051,-6.427459,0.08626051,41,34.089283,1.1036938,0.9620892,401,158.2802447913,59.1477160751,351.57886,488.80228,-5.262199,0.19060439,-8.457817,0.02394914,-5.8775196,0.39255098,-5.864404,0.16627657,-5.864404,0.16627657,18,34.089283,1.1036938,0.48159295,,,,,,,,,,,,,,,,,,,
105.205291,99.0047086467,,,,,21.731379,0.9653144925,126.93667,99.0000025361,,,402,158.1858921104,59.1477546737,1043.3468,488.68976,-5.862378,0.08392172,-6.128774,0.0852418,-4.714555,0.9653087,-6.12887,0.09961012,-6.12887,0.09961012,24,-1.4436524,1.4072942,0.7374514,402,158.1858413266,59.1477201263,1043.3468,488.68976,99,99,99,99,99,99,99,99,99,99,0,-1.4436524,1.4072942,0.019272702,,,,,,,,,,,,,,,,,,,
107.202759,99.0001239404,,,,,19.733911,0.1550421493,126.93667,99.0000025361,,,403,158.2340849738,59.147594189,689.98615,486.4795,-6.1030316,0.07630804,-6.3891435,0.07738458,-6.712023,0.15500608,-6.3129964,0.11279822,-6.3129964,0.11279822,41,-27.967096,1.1505574,0.87401956,403,158.2340632947,59.1475679081,689.98615,486.4795,-4.404579,0.39686927,-7.600197,0.043540675,99,99,-5.029613,0.4237566,-5.029613,0.4237566,15,-27.967096,1.1505574,0.46775863,,,,,,,,,,,,,,,,,,,
2.378403,0.0413041088,,,,,16.904115,0.0135548367,19.282518,0.0390166093,,,404,158.3005495943,59.1469814802,202.6389,478.2541,-9.500568,0.009837123,-9.532719,0.009863295,-9.541819,0.013135843,-9.517931,0.010630252,-9.517931,0.010630252,226,62.50532,1.2890781,0.97240007,404,158.3005683436,59.1469663466,202.6389,478.2541,-8.512411,0.023444578,-8.631094,0.023221206,-8.654152,0.031939648,-8.5813875,0.025236093,-8.5813875,0.025236093,219,62.50532,1.2890781,0.02016878,,,,,,,,,,,,,,,,,,,
0.260152,0.2974234452,,,,,20.369234,0.2768128807,20.629386,0.1087903251,,,405,158.217187315,59.1470419914,813.88086,478.5258,-6.263648,0.07104772,-6.553096,0.07202748,-6.0767,0.27679268,-6.559651,0.08803463,-6.559651,0.08803463,42,-32.313755,1.6011978,0.78324723,405,158.2171558303,59.1470124466,813.88086,478.5258,-5.742967,0.12882602,-6.5497494,0.10385647,-7.307284,0.10645741,-6.7295957,0.08849218,-6.7295957,0.08849218,27,-32.313755,1.6011978,0.7640292,,,,,,,,,,,,,,,,,,,
-99.0808697,100.4038325203,,,,,125.445934,99.0000000565,26.3650643,16.7310960066,,,406,158.1816153574,59.1467918056,1074.7074,474.9279,-6.427848,0.046984226,-6.492832,0.04731919,99,99,-5.547259,0.11440308,-5.547259,0.11440308,12,-14.8328905,1.0299375,0.73788255,406,158.1815626368,59.1467559351,1074.7074,474.9279,1.2299666,51.55322,-1.9656512,5.35432,-1.5716057,16.731081,0.79628426,43.419422,0.79628426,43.419422,0,-14.8328905,1.0299375,0.04736559,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,407,158.3277970665,59.1445858338,2.7823517,444.36163,-7.002694,0.03705167,-7.076118,0.037358034,99,99,-6.5252504,0.068768054,-7.076118,0.037358034,32,77.23653,1.4886426,0.9610549,407,158.3278338106,59.1445739713,2.7823517,444.36163,-3.675308,0.7707038,-6.870926,0.08126495,99,99,-4.2273974,0.6270939,-6.870926,0.08126495,11,77.23653,1.4886426,0.46600685,,,,,,,,,,,,,,,,,,,
108.759633,99.0000079299,,,,,18.177037,0.0326796591,126.93667,99.0000025361,,,408,158.3275021532,59.1461076596,4.988412,466.11575,-8.578066,0.01927904,-8.679056,0.019504493,-8.268897,0.032508105,-7.9447246,0.043488923,-8.679056,0.019504493,155,-86.341866,2.0014362,0.08095756,408,158.3275377184,59.1460966635,4.988412,466.11575,99,99,99,99,99,99,99,99,99,99,34,-86.341866,2.0014362,0.010842501,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,409,158.3255988777,59.1462382193,18.94792,467.95474,-5.231384,0.121323235,-5.613572,0.12134961,99,99,-5.7464876,0.12031152,-5.7464876,0.12031152,15,-67.470505,2.3710492,0.7205359,409,158.32563321,59.1462269727,18.94792,467.95474,99,99,99,99,99,99,-0.6205558,15.166906,-0.6205558,15.166906,3,-67.470505,2.3710492,0.34927183,,,,,,,,,,,,,,,,,,,
2.064564,0.5373059808,,,,,20.213789,0.2401246074,22.278353,0.4806640093,,,410,158.2478135621,59.1462035266,589.3091,466.66705,-5.954127,0.0810449,-6.2295737,0.082263805,-6.232145,0.24010132,-6.2235756,0.11615303,-6.2235756,0.11615303,30,1.2344944,1.3105737,0.7007811,410,158.2478010641,59.146178788,589.3091,466.66705,-4.9907484,0.21723689,-8.186366,0.027193164,-5.658317,0.48014137,-5.2751465,0.32125273,-5.2751465,0.32125273,15,1.2344944,1.3105737,0.46061468,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,411,158.303578687,59.1458723116,180.40251,462.43158,-5.2125998,0.11468165,-5.495242,0.11633594,99,99,-5.44212,0.14389631,-5.44212,0.14389631,18,7.6864047,1.42602,0.5043718,411,158.3035999914,59.1458570338,180.40251,462.43158,-4.5319185,0.23931725,-5.713495,0.15488565,99,99,-4.897885,0.27368292,-4.897885,0.27368292,13,7.6864047,1.42602,0.3749125,,,,,,,,,,,,,,,,,,,
1.418211,0.052350378,,,,,17.962526,0.0320419072,19.380737,0.0413990128,,,412,158.2156691436,59.1454915321,825.00543,456.3542,-8.4276495,0.01693973,-8.468655,0.017004581,-8.483408,0.03186692,-8.460735,0.01890329,-8.460735,0.01890329,91,41.15981,1.0519614,0.97498757,412,158.2156377679,59.1454607894,825.00543,456.3542,-8.408902,0.019030843,-8.450878,0.018964687,-8.555933,0.03480982,-8.530686,0.02011777,-8.530686,0.02011777,110,41.15981,1.0519614,0.66766274,,,,,,,,,,,,,,,,,,,
105.9651146,99.0009772764,,,,,20.9715554,0.4393171082,126.93667,99.0000025361,,,413,158.3269579528,59.1449816437,8.946722,450.00848,-6.9055047,0.052835982,-7.1941957,0.053568464,-5.4743786,0.43930438,-6.411768,0.118264735,-7.1941957,0.053568464,53,-42.2802,3.8811257,0.9746187,413,158.3269939308,59.1449698746,8.946722,450.00848,99,99,99,99,99,99,99,99,99,99,7,-42.2802,3.8811257,0.35838047,,,,,,,,,,,,,,,,,,,
107.3948994,99.0000882055,,,,,19.5417706,0.1302403001,126.93667,99.0000025361,,,414,158.2513487023,59.1449879115,563.3727,449.3082,-6.918256,0.047868114,-7.1087613,0.048718974,-6.9041634,0.13019736,-7.0191107,0.060851816,-7.0191107,0.060851816,61,64.20904,1.2557546,0.9724492,414,158.2513391336,59.144963053,563.3727,449.3082,-3.9675279,0.7634852,-7.1631455,0.08002717,99,99,-5.056947,0.41445872,-5.056947,0.41445872,15,64.20904,1.2557546,0.37281293,,,,,,,,,,,,,,,,,,,
106.5722804,99.0003859941,,,,,20.3643896,0.2755446137,126.93667,99.0000025361,,,415,158.2307129415,59.1450765846,714.6909,450.46954,-4.68303,0.1600885,-5.1134686,0.15846,-6.0815444,0.27552432,-5.861609,0.18085325,-5.861609,0.18085325,12,-55.277176,1.3070476,0.5428098,415,158.2306908928,59.1450482014,714.6909,450.46954,-1.8307106,2.4238818,-5.0263286,0.2529129,99,99,99,99,99,99,2,-55.277176,1.3070476,0.35963064,,,,,,,,,,,,,,,,,,,
106.6574454,99.000330408,,,,,20.2792246,0.2547915668,126.93667,99.0000025361,,,416,158.2188867018,59.1449132066,801.40906,448.0937,-4.8029943,0.14833468,-5.192034,0.14816734,-6.1667094,0.25476962,-5.7016053,0.20598257,-5.7016053,0.20598257,15,-73.96956,1.2519368,0.49519473,416,158.2188576437,59.1448826735,801.40906,448.0937,-2.9976535,0.85983866,-6.193271,0.092361376,99,99,99,99,99,99,3,-73.96956,1.2519368,0.35048983,,,,,,,,,,,,,,,,,,,
106.8570347,99.0002304402,,,,,20.0796353,0.2124265942,126.93667,99.0000025361,,,417,158.2835681211,59.1442601583,327.10083,439.16287,-5.650991,0.100238994,-6.0374494,0.10017725,-6.3662987,0.21240027,-6.0816264,0.16543189,-6.0816264,0.16543189,28,68.67581,1.1093355,0.61355007,417,158.283578433,59.1442404438,327.10083,439.16287,1.2772479,64.23298,-1.9183698,6.671218,99,99,99,99,99,99,4,68.67581,1.1093355,0.37741163,,,,,,,,,,,,,,,,,,,
104.4811966,99.0178296832,,,,,22.4554734,1.8788541761,126.93667,99.0000025361,,,418,158.1878969761,59.1467386755,1028.6482,474.1618,-3.9207969,0.262026,-4.844119,0.2109647,-3.9904606,1.8788512,-5.5908365,0.19650574,-5.5908365,0.19650574,7,37.20639,1.7845522,0.5238437,418,158.1878480689,59.1467038638,1028.6482,474.1618,99,99,99,99,99,99,99,99,99,99,0,37.20639,1.7845522,0.019272702,,,,,,,,,,,,,,,,,,,
-104.04987,99.0001676836,,,,,125.445934,99.0000000565,21.396064,0.182181772,,,419,158.3274005444,59.1416591768,5.6063943,402.51166,-6.5220027,0.056148127,-6.6942296,0.05711709,99,99,-5.3020864,0.23926996,-6.6942296,0.05711709,32,-28.271912,1.2674776,0.9583206,419,158.3274389747,59.1416454811,5.6063943,402.51166,-4.8923836,0.26790017,-8.088001,0.030861333,-6.540606,0.18079835,-5.816384,0.17697586,-8.088001,0.030861333,19,-28.271912,1.2674776,0.64394176,,,,,,,,,,,,,,,,,,,
-103.097091,99.0008586822,,,,,125.445934,99.0000000565,22.348843,0.4123210169,,,420,158.3276203744,59.1411045263,3.9784048,394.58472,-6.834054,0.044001017,-6.9452724,0.044564746,99,99,-6.18743,0.10606215,-6.9452724,0.044564746,31,-37.36877,2.2025955,0.95717025,420,158.3276593021,59.1410905343,3.9784048,394.58472,-3.6735487,0.8180054,-6.8691664,0.08598101,-5.587827,0.41171163,-3.1191273,2.0292258,-6.8691664,0.08598101,9,-37.36877,2.2025955,0.37667838,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,421,158.3269771986,59.1439375913,8.775868,435.08133,-5.858109,0.0666991,-5.954169,0.06744098,99,99,-5.083984,0.20860493,-5.954169,0.06744098,13,64.27215,2.424162,0.85516876,421,158.3270138751,59.1439251961,8.775868,435.08133,99,99,99,99,99,99,99,99,99,99,4,64.27215,2.424162,0.39841112,,,,,,,,,,,,,,,,,,,
1.490736,140.0071445082,,,,,125.445934,99.0000000565,126.93667,99.0000025361,,,422,158.3274061237,59.1431943373,5.609331,424.46085,-7.3089647,0.034335364,-7.4067807,0.034724336,99,99,-6.077947,0.15023266,-7.4067807,0.034724336,50,-55.125153,1.8299818,0.9784671,422,158.3274435476,59.1431815682,5.609331,424.46085,99,99,99,99,99,99,-3.2375867,2.3781147,99,99,10,-55.125153,1.8299818,0.36774674,,,,,,,,,,,,,,,,,,,
-102.2203736,99.0038165385,,,,,125.445934,99.0000000565,23.2255604,0.8692974159,,,423,158.3278613763,59.1427388887,2.257838,417.95572,-6.43697,0.04944764,-6.5201435,0.049919363,99,99,-5.6835103,0.1210767,-6.5201435,0.049919363,22,-77.116264,1.7879435,0.95066833,423,158.3278993742,59.1427259237,2.257838,417.95572,-2.632388,1.612957,-5.828006,0.1684279,-4.7111096,0.86900854,-3.8794096,0.71962655,-5.828006,0.1684279,5,-77.116264,1.7879435,0.38760647,,,,,,,,,,,,,,,,,,,
-103.905976,99.0002115682,,,,,125.445934,99.0000000565,21.539958,0.2046444653,,,424,158.3274696328,59.142246364,5.1165166,410.90805,-6.6915374,0.04895641,-6.824606,0.04968402,99,99,-5.740933,0.15010086,-6.824606,0.04968402,34,6.7727184,1.4307834,0.9563472,424,158.3275077186,59.1422330344,5.1165166,410.90805,-2.7889569,1.8228234,-5.9845743,0.18978754,-6.396712,0.20341387,-4.7663946,0.42587802,-5.9845743,0.18978754,8,6.7727184,1.4307834,0.38097987,,,,,,,,,,,,,,,,,,,
0.7854205,0.0308583341,,,,,17.2658555,0.0179522366,18.051276,0.0250988841,,,425,158.2665303529,59.1435986939,452.02737,429.55392,-9.142804,0.0112152165,-9.169826,0.011237916,-9.1800785,0.017638015,-9.152315,0.011877971,-9.152315,0.011877971,130,13.497457,1.0427886,0.9802284,425,158.2665308401,59.1435756291,452.02737,429.55392,-9.753963,0.008042136,-9.767536,0.008034375,-9.885394,0.011304835,-9.810046,0.008195549,-9.810046,0.008195549,166,13.497457,1.0427886,0.29966155,,,,,,,,,,,,,,,,,,,
-98.513136,104.5603765778,,,,,125.445934,99.0000000565,26.932798,33.6433104629,,,426,158.18268699,59.1437813141,1066.857,431.8836,-5.4897256,0.09924691,-5.7514815,0.10083956,99,99,-5.3580756,0.1794673,-5.7514815,0.10083956,19,-36.493908,1.3984491,0.68276244,426,158.1826369008,59.1437438154,1066.857,431.8836,2.239337,130.60464,-0.9562808,13.564534,-1.003872,33.643303,1.1928022,85.72353,-0.9562808,13.564534,0,-36.493908,1.3984491,0.049368154,,,,,,,,,,,,,,,,,,,
-98.5422567,102.7395079743,,,,,125.445934,99.0000000565,26.9036773,27.4664611412,,,427,158.1816144826,59.1434604783,1074.7227,427.29782,-6.4186664,0.0538802,-6.5354915,0.05460129,99,99,-5.558191,0.17439346,-6.5354915,0.05460129,25,-55.2078,2.8765924,0.9526502,427,158.1815639601,59.1434226,1074.7227,427.29782,1.3961852,72.63023,-1.7994326,7.5433493,-1.0329927,27.466452,0.37926364,47.54515,-1.7994326,7.5433493,0,-55.2078,2.8765924,0.04836527,,,,,,,,,,,,,,,,,,,
